flowsetUniqueId,siteId,flowsetName,index,frameTime,frameEpoch,frameLen,ethDstOuiResolve,ethDstAddrOuiResolve,ethSrcOuiResolve,ethSrcAddrOuiResolve,ipSrc,ipSrcHost,ipDst,ipDstHost,numFlows,flowsetLength
1613,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:58:58.560287000 Eastern Standard Time",1675367938.560287000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1614,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:58:58.599731000 Eastern Standard Time",1675367938.599731000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1615,2,Set 1 [id=257] (6 flows),packets-2023-02-02,"Feb  2, 2023 14:58:58.662902000 Eastern Standard Time",1675367938.662902000,686,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,6,628
1616,2,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:58:58.662959000 Eastern Standard Time",1675367938.662959000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
1617,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:58:58.971707000 Eastern Standard Time",1675367938.971707000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1618,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:58:59.065768000 Eastern Standard Time",1675367939.065768000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1619,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:58:59.066830000 Eastern Standard Time",1675367939.066830000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1620,2,Set 1 [id=257] (11 flows),packets-2023-02-02,"Feb  2, 2023 14:58:59.156653000 Eastern Standard Time",1675367939.156653000,1206,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,11,1148
1621,2,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:58:59.156814000 Eastern Standard Time",1675367939.156814000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
1622,2,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:58:59.156814000 Eastern Standard Time",1675367939.156814000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
1623,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:58:59.556132000 Eastern Standard Time",1675367939.556132000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1624,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:58:59.557653000 Eastern Standard Time",1675367939.557653000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1625,2,Set 1 [id=257] (12 flows),packets-2023-02-02,"Feb  2, 2023 14:58:59.660504000 Eastern Standard Time",1675367939.660504000,1310,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,12,1252
1626,2,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:58:59.660577000 Eastern Standard Time",1675367939.660577000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
1627,2,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:58:59.660705000 Eastern Standard Time",1675367939.660705000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
1628,2,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:58:59.660756000 Eastern Standard Time",1675367939.660756000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
1629,2,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:58:59.660899000 Eastern Standard Time",1675367939.660899000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
1630,2,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:58:59.660899000 Eastern Standard Time",1675367939.660899000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
1631,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:00.058023000 Eastern Standard Time",1675367940.058023000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1632,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:00.090880000 Eastern Standard Time",1675367940.090880000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1633,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:00.093264000 Eastern Standard Time",1675367940.093264000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1634,2,Set 1 [id=257] (12 flows),packets-2023-02-02,"Feb  2, 2023 14:59:00.156448000 Eastern Standard Time",1675367940.156448000,1310,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,12,1252
1635,2,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:59:00.156448000 Eastern Standard Time",1675367940.156448000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
1636,2,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:59:00.156554000 Eastern Standard Time",1675367940.156554000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
1637,2,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:59:00.156620000 Eastern Standard Time",1675367940.156620000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
1638,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:00.575126000 Eastern Standard Time",1675367940.575126000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1639,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:00.578490000 Eastern Standard Time",1675367940.578490000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1640,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:00.580645000 Eastern Standard Time",1675367940.580645000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1641,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:00.859714000 Eastern Standard Time",1675367940.859714000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1642,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:01.084486000 Eastern Standard Time",1675367941.084486000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1643,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:01.085570000 Eastern Standard Time",1675367941.085570000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1644,2,Set 1 [id=257] (8 flows),packets-2023-02-02,"Feb  2, 2023 14:59:01.165836000 Eastern Standard Time",1675367941.165836000,894,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,8,836
1645,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:01.504805000 Eastern Standard Time",1675367941.504805000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1646,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:01.579043000 Eastern Standard Time",1675367941.579043000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1647,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:01.580263000 Eastern Standard Time",1675367941.580263000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1648,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:01.855115000 Eastern Standard Time",1675367941.855115000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1649,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:02.089263000 Eastern Standard Time",1675367942.089263000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1650,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:02.096313000 Eastern Standard Time",1675367942.096313000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1651,2,Set 1 [id=257] (11 flows),packets-2023-02-02,"Feb  2, 2023 14:59:02.180435000 Eastern Standard Time",1675367942.180435000,1206,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,11,1148
1652,2,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:59:02.180435000 Eastern Standard Time",1675367942.180435000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
1653,2,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:59:02.180637000 Eastern Standard Time",1675367942.180637000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
1654,2,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:59:02.180637000 Eastern Standard Time",1675367942.180637000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
1655,2,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:59:02.180638000 Eastern Standard Time",1675367942.180638000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
1656,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:02.528636000 Eastern Standard Time",1675367942.528636000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1657,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:02.591837000 Eastern Standard Time",1675367942.591837000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1658,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:02.594382000 Eastern Standard Time",1675367942.594382000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1659,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:02.790426000 Eastern Standard Time",1675367942.790426000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1660,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:03.085896000 Eastern Standard Time",1675367943.085896000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1661,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:03.087664000 Eastern Standard Time",1675367943.087664000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1662,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:03.118516000 Eastern Standard Time",1675367943.118516000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1663,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:03.358336000 Eastern Standard Time",1675367943.358336000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1664,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:03.591619000 Eastern Standard Time",1675367943.591619000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1665,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:03.592776000 Eastern Standard Time",1675367943.592776000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1666,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:03.594410000 Eastern Standard Time",1675367943.594410000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1667,2,Set 1 [id=257] (4 flows),packets-2023-02-02,"Feb  2, 2023 14:59:03.675427000 Eastern Standard Time",1675367943.675427000,478,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,4,420
1668,2,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:59:03.675541000 Eastern Standard Time",1675367943.675541000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
1669,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:03.984741000 Eastern Standard Time",1675367943.984741000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1670,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:04.107360000 Eastern Standard Time",1675367944.107360000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1671,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:04.109276000 Eastern Standard Time",1675367944.109276000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1672,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:04.376918000 Eastern Standard Time",1675367944.376918000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1673,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:04.600662000 Eastern Standard Time",1675367944.600662000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1674,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:04.602795000 Eastern Standard Time",1675367944.602795000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1675,2,Set 1 [id=257] (5 flows),packets-2023-02-02,"Feb  2, 2023 14:59:04.684622000 Eastern Standard Time",1675367944.684622000,582,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,5,524
1676,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:05.021483000 Eastern Standard Time",1675367945.021483000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1677,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:05.103803000 Eastern Standard Time",1675367945.103803000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1678,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:05.106933000 Eastern Standard Time",1675367945.106933000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1679,2,Set 1 [id=257] (7 flows),packets-2023-02-02,"Feb  2, 2023 14:59:05.188614000 Eastern Standard Time",1675367945.188614000,790,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,7,732
1680,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:05.436771000 Eastern Standard Time",1675367945.436771000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1681,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:05.620979000 Eastern Standard Time",1675367945.620979000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1682,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:05.623549000 Eastern Standard Time",1675367945.623549000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1683,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:06.113711000 Eastern Standard Time",1675367946.113711000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1684,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:06.115234000 Eastern Standard Time",1675367946.115234000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1685,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:06.186905000 Eastern Standard Time",1675367946.186905000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1686,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:06.607141000 Eastern Standard Time",1675367946.607141000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1687,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:06.630998000 Eastern Standard Time",1675367946.630998000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1688,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:06.632055000 Eastern Standard Time",1675367946.632055000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1689,2,Set 1 [id=257] (12 flows),packets-2023-02-02,"Feb  2, 2023 14:59:06.704521000 Eastern Standard Time",1675367946.704521000,1310,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,12,1252
1690,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:06.911553000 Eastern Standard Time",1675367946.911553000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1691,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:07.116311000 Eastern Standard Time",1675367947.116311000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1692,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:07.118042000 Eastern Standard Time",1675367947.118042000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1693,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:07.304237000 Eastern Standard Time",1675367947.304237000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1694,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:07.630483000 Eastern Standard Time",1675367947.630483000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1695,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:07.633136000 Eastern Standard Time",1675367947.633136000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1696,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:07.635483000 Eastern Standard Time",1675367947.635483000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1697,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:08.117624000 Eastern Standard Time",1675367948.117624000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1698,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:08.129965000 Eastern Standard Time",1675367948.129965000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1699,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:08.213532000 Eastern Standard Time",1675367948.213532000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1700,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:08.635101000 Eastern Standard Time",1675367948.635101000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1701,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:08.647006000 Eastern Standard Time",1675367948.647006000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1702,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:59:08.649018000 Eastern Standard Time",1675367948.649018000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
